archetype,opp_archetype,w,l,d,matches,matches_wl,p_win,p_lose,p_draw,p_win_nodraw,p_lose_nodraw
Aluren,12-Post,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Aluren,4C Loam,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Aluren,Ad Nauseam Tendrils,4,4,0,8,8,0.5,0.5,0.0,0.5,0.5
Aluren,Aluren,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Aluren,BUG Control,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Aluren,BUG Delver,2,3,0,5,5,0.4,0.6,0.0,0.4,0.4
Aluren,Bant Miracles,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Aluren,Bant Stoneblade,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Aluren,Bomberman,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Aluren,Bonus Round,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Aluren,Burn,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Aluren,Dark Depths,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Aluren,Death and Taxes,5,3,0,8,8,0.625,0.375,0.0,0.625,0.625
Aluren,Dredge,0,3,0,3,3,0.0,1.0,0.0,0.0,0.0
Aluren,Eldrazi Stompy,2,2,0,4,4,0.5,0.5,0.0,0.5,0.5
Aluren,Elves,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Aluren,Esper Hatebears,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Aluren,Food Chain,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Aluren,Golgari Depths,2,2,0,4,4,0.5,0.5,0.0,0.5,0.5
Aluren,Grixis Control,1,1,1,3,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5
Aluren,Grixis Delver,3,1,0,4,4,0.75,0.25,0.0,0.75,0.75
Aluren,Hogaak,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Aluren,Humans,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Aluren,Jeskai Mentor,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Aluren,Jeskai Stoneblade,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Aluren,Lands,3,2,0,5,5,0.6,0.4,0.0,0.6,0.6
Aluren,Miracles,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Aluren,Mono-Blue Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Aluren,Mono-Red Prison,3,3,0,6,6,0.5,0.5,0.0,0.5,0.5
Aluren,Nic Fit,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Aluren,RUG Delver,1,1,1,3,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5
Aluren,Reanimator,3,0,0,3,3,1.0,0.0,0.0,1.0,1.0
Aluren,Red Eldrazi,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Aluren,Sneak and Show,0,2,1,3,2,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
Aluren,UR Delver,3,3,0,6,6,0.5,0.5,0.0,0.5,0.5
Aluren,UW Stoneblade,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Aluren,White Eldrazi,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Artifact Echo,Ad Nauseam Tendrils,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Artifact Echo,Artifact Echo,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Artifact Echo,BUG Control,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Artifact Echo,BUG Delver,1,4,0,5,5,0.2,0.8,0.0,0.2,0.2
Artifact Echo,Bant Control,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Artifact Echo,Bomberman,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Artifact Echo,Burn,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Artifact Echo,Death and Taxes,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Artifact Echo,Death's Shadow,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Artifact Echo,Eldrazi Post,0,0,1,1,0,0.0,0.0,1.0,,
Artifact Echo,Eldrazi Stompy,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Artifact Echo,Elves,2,1,1,4,3,0.5,0.25,0.25,0.6666666666666666,0.6666666666666666
Artifact Echo,Goblins,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Artifact Echo,Golgari Depths,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Artifact Echo,Grixis Control,1,0,1,2,1,0.5,0.0,0.5,1.0,1.0
Artifact Echo,Grixis Delver,3,3,0,6,6,0.5,0.5,0.0,0.5,0.5
Artifact Echo,Hogaak,4,1,0,5,5,0.8,0.2,0.0,0.8,0.8
Artifact Echo,Infect,2,3,0,5,5,0.4,0.6,0.0,0.4,0.4
Artifact Echo,Jeskai Mentor,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Artifact Echo,Lands,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Artifact Echo,Manaless Dredge,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Artifact Echo,Maverick,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Artifact Echo,Merfolk,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Artifact Echo,Miracles,0,0,1,1,0,0.0,0.0,1.0,,
Artifact Echo,Mono-Red Prison,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Artifact Echo,Nic Fit,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Artifact Echo,RUG Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Artifact Echo,Reanimator,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Artifact Echo,Selesnya Depths,0,3,0,3,3,0.0,1.0,0.0,0.0,0.0
Artifact Echo,Sneak and Show,3,1,0,4,4,0.75,0.25,0.0,0.75,0.75
Artifact Echo,Tin Fins,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Artifact Echo,UR Delver,4,1,0,5,5,0.8,0.2,0.0,0.8,0.8
B/R Midrange,Bomberman,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
B/R Midrange,Grixis Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
B/R Midrange,Reanimator,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
B/R Midrange,Sneak and Show,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
B/R Midrange,Splinter Twin,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
B/R Midrange,UW Stoneblade,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Control,12-Post,1,0,1,2,1,0.5,0.0,0.5,1.0,1.0
BUG Control,4C Astrolabe,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
BUG Control,4C Waterfalls,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Control,Abzan Depths,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Control,Ad Nauseam Tendrils,4,1,0,5,5,0.8,0.2,0.0,0.8,0.8
BUG Control,Aluren,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
BUG Control,Artifact Echo,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
BUG Control,BUG Control,3,3,0,6,6,0.5,0.5,0.0,0.5,0.5
BUG Control,BUG Delver,3,7,0,10,10,0.3,0.7,0.0,0.3,0.3
BUG Control,Bant Control,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Control,Bant Miracles,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Control,Bant Stoneblade,0,0,1,1,0,0.0,0.0,1.0,,
BUG Control,Bomberman,2,3,0,5,5,0.4,0.6,0.0,0.4,0.4
BUG Control,Burn,3,3,0,6,6,0.5,0.5,0.0,0.5,0.5
BUG Control,Cephalid Breakfast,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Control,Death and Taxes,7,3,1,11,10,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.7,0.7
BUG Control,Death's Shadow,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
BUG Control,Dredge,3,1,0,4,4,0.75,0.25,0.0,0.75,0.75
BUG Control,Eldrazi Post,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Control,Eldrazi Stompy,1,4,0,5,5,0.2,0.8,0.0,0.2,0.2
BUG Control,Elves,3,3,1,7,6,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.5,0.5
BUG Control,Food Chain,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
BUG Control,Goblins,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Control,Golgari Depths,7,4,1,12,11,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.6363636363636364,0.6363636363636364
BUG Control,Grixis Control,5,3,2,10,8,0.5,0.3,0.2,0.625,0.625
BUG Control,Grixis Delver,4,5,0,9,9,0.4444444444444444,0.5555555555555556,0.0,0.4444444444444444,0.4444444444444444
BUG Control,Hogaak,2,5,1,8,7,0.25,0.625,0.125,0.2857142857142857,0.2857142857142857
BUG Control,Infect,2,0,1,3,2,0.6666666666666666,0.0,0.3333333333333333,1.0,1.0
BUG Control,Jeskai Mentor,3,2,0,5,5,0.6,0.4,0.0,0.6,0.6
BUG Control,Jeskai Stoneblade,1,0,1,2,1,0.5,0.0,0.5,1.0,1.0
BUG Control,Lands,2,2,0,4,4,0.5,0.5,0.0,0.5,0.5
BUG Control,Maverick,1,6,0,7,7,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
BUG Control,Merfolk,2,2,0,4,4,0.5,0.5,0.0,0.5,0.5
BUG Control,Miracles,3,6,3,12,9,0.25,0.5,0.25,0.3333333333333333,0.3333333333333333
BUG Control,Mono-Red Prison,4,2,0,6,6,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
BUG Control,Natural Order,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Control,Nic Fit,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Control,Omni-Tell,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
BUG Control,Other,0,0,2,2,0,0.0,0.0,1.0,,
BUG Control,Painter,0,4,0,4,4,0.0,1.0,0.0,0.0,0.0
BUG Control,RUG Delver,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
BUG Control,Reanimator,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
BUG Control,Selesnya Depths,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
BUG Control,Slivers,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Control,Sneak and Show,3,2,0,5,5,0.6,0.4,0.0,0.6,0.6
BUG Control,Stryfo Pile,0,0,1,1,0,0.0,0.0,1.0,,
BUG Control,The Rock,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Control,Turbo Depths,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
BUG Control,U/B Reanimator,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
BUG Control,UR Delver,6,6,1,13,12,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.5,0.5
BUG Control,UW Stoneblade,1,3,0,4,4,0.25,0.75,0.0,0.25,0.25
BUG Control,Unknown,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Control,White Eldrazi,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Control,Wishclaw Foundry,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Delver,12-Post,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Delver,4C Astrolabe,3,1,1,5,4,0.6,0.2,0.2,0.75,0.75
BUG Delver,4C Loam,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
BUG Delver,Abzan,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Delver,Abzan Depths,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Delver,Ad Nauseam Tendrils,18,9,0,27,27,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
BUG Delver,Aluren,3,2,0,5,5,0.6,0.4,0.0,0.6,0.6
BUG Delver,Artifact Echo,4,1,0,5,5,0.8,0.2,0.0,0.8,0.8
BUG Delver,BUG Control,7,3,0,10,10,0.7,0.3,0.0,0.7,0.7
BUG Delver,BUG Delver,11,11,0,22,22,0.5,0.5,0.0,0.5,0.5
BUG Delver,BUG Urza,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
BUG Delver,BUG Zenith Oko,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Delver,Bant Control,1,0,2,3,1,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0
BUG Delver,Bant Loam,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Delver,Bant Mentor,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Delver,Bant Miracles,0,3,0,3,3,0.0,1.0,0.0,0.0,0.0
BUG Delver,Bant Stoneblade,3,2,0,5,5,0.6,0.4,0.0,0.6,0.6
BUG Delver,Bomberman,5,0,0,5,5,1.0,0.0,0.0,1.0,1.0
BUG Delver,Buried Phoenix,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Delver,Burn,6,6,0,12,12,0.5,0.5,0.0,0.5,0.5
BUG Delver,Death and Taxes,18,17,0,35,35,0.5142857142857142,0.4857142857142857,0.0,0.5142857142857142,0.5142857142857142
BUG Delver,Death's Shadow,3,3,0,6,6,0.5,0.5,0.0,0.5,0.5
BUG Delver,Dredge,7,3,1,11,10,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.7,0.7
BUG Delver,Eldrazi Post,4,2,0,6,6,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
BUG Delver,Eldrazi Stompy,8,7,0,15,15,0.5333333333333333,0.4666666666666667,0.0,0.5333333333333333,0.5333333333333333
BUG Delver,Elves,3,6,0,9,9,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
BUG Delver,Esper Hatebears,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Delver,Food Chain,1,0,2,3,1,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0
BUG Delver,Goblins,4,2,0,6,6,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
BUG Delver,Golgari Depths,9,12,0,21,21,0.42857142857142855,0.5714285714285714,0.0,0.42857142857142855,0.42857142857142855
BUG Delver,Grixis Control,2,4,0,6,6,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
BUG Delver,Grixis Delver,14,15,1,30,29,0.4666666666666667,0.5,0.03333333333333333,0.4827586206896552,0.4827586206896552
BUG Delver,Helm of Obedience,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Delver,Hogaak,4,8,0,12,12,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
BUG Delver,Humans,4,0,0,4,4,1.0,0.0,0.0,1.0,1.0
BUG Delver,Infect,6,4,0,10,10,0.6,0.4,0.0,0.6,0.6
BUG Delver,Izzet Phoenix,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Delver,Jeskai Mentor,3,9,1,13,12,0.23076923076923078,0.6923076923076923,0.07692307692307693,0.25,0.25
BUG Delver,Jeskai Stoneblade,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
BUG Delver,Lands,2,4,1,7,6,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.3333333333333333,0.3333333333333333
BUG Delver,Maverick,5,5,0,10,10,0.5,0.5,0.0,0.5,0.5
BUG Delver,Merfolk,1,4,0,5,5,0.2,0.8,0.0,0.2,0.2
BUG Delver,Miracles,8,12,2,22,20,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.4,0.4
BUG Delver,Mono-Blue Delver,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
BUG Delver,Mono-Red Aggro,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Delver,Mono-Red Prison,8,9,0,17,17,0.47058823529411764,0.5294117647058824,0.0,0.47058823529411764,0.47058823529411764
BUG Delver,Mono-White Angels,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Delver,Nic Fit,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Delver,Ninjas,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Delver,Omni-Tell,4,4,0,8,8,0.5,0.5,0.0,0.5,0.5
BUG Delver,Oracle Opposition,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Delver,Painter,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
BUG Delver,Power Artifact Karn,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Delver,Punishing Eldrazi,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Delver,RUG Delver,7,13,1,21,20,0.3333333333333333,0.6190476190476191,0.047619047619047616,0.35,0.35
BUG Delver,Reanimator,6,4,0,10,10,0.6,0.4,0.0,0.6,0.6
BUG Delver,Reanimator Delver,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Delver,Selesnya Depths,3,2,0,5,5,0.6,0.4,0.0,0.6,0.6
BUG Delver,Slivers,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Delver,Sneak and Show,5,12,0,17,17,0.29411764705882354,0.7058823529411765,0.0,0.29411764705882354,0.29411764705882354
BUG Delver,Standstill,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
BUG Delver,Stryfo Pile,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Delver,The Epic Storm,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
BUG Delver,Turbo Depths,1,5,0,6,6,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666
BUG Delver,U/B Midrange,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Delver,U/B Reanimator,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
BUG Delver,U/G Eldrazi,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Delver,UR Delver,21,12,0,33,33,0.6363636363636364,0.36363636363636365,0.0,0.6363636363636364,0.6363636363636364
BUG Delver,UW Stoneblade,8,5,0,13,13,0.6153846153846154,0.38461538461538464,0.0,0.6153846153846154,0.6153846153846154
BUG Delver,Unknown,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
BUG Delver,Urza ThopterSword,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
BUG Delver,White Eldrazi,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Snowko,12-Post,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Snowko,4C Astrolabe,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Snowko,Death's Shadow,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Snowko,Goblins,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Snowko,Golgari Depths,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Urza,Ad Nauseam Tendrils,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
BUG Urza,BUG Delver,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
BUG Urza,Bant Stoneblade,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
BUG Urza,UR Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Zenith Oko,5C Czech Pile,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Zenith Oko,BUG Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Zenith Oko,Bant Miracles,0,0,1,1,0,0.0,0.0,1.0,,
BUG Zenith Oko,Bomberman,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Zenith Oko,Death and Taxes,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
BUG Zenith Oko,Dredge,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Zenith Oko,Grixis Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Zenith Oko,Jeskai Mentor,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Zenith Oko,Miracles,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Zenith Oko,RUG Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Zenith Oko,Sneak and Show,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Zenith Oko,UR Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
BUG Zenith Oko,White Eldrazi,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Control,12-Post,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Control,4C Astrolabe,2,2,1,5,4,0.4,0.4,0.2,0.5,0.5
Bant Control,Ad Nauseam Tendrils,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Bant Control,Artifact Echo,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Bant Control,BUG Control,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Bant Control,BUG Delver,0,1,2,3,1,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
Bant Control,Bant Stoneblade,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Bant Control,Burn,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Bant Control,Death and Taxes,5,0,0,5,5,1.0,0.0,0.0,1.0,1.0
Bant Control,Death's Shadow,1,0,1,2,1,0.5,0.0,0.5,1.0,1.0
Bant Control,Goblins,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Bant Control,Golgari Depths,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Bant Control,Grixis Control,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Bant Control,Grixis Delver,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Bant Control,Helm of Obedience,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Control,Hogaak,0,3,0,3,3,0.0,1.0,0.0,0.0,0.0
Bant Control,Infect,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Bant Control,Jeskai Mentor,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Bant Control,Lands,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Bant Control,Maverick,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Control,Miracles,4,2,0,6,6,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Bant Control,Mono-Red Prison,3,4,0,7,7,0.42857142857142855,0.5714285714285714,0.0,0.42857142857142855,0.42857142857142855
Bant Control,Omni-Tell,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Control,Oracle Opposition,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Bant Control,RUG Delver,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Bant Control,RUG Midrange,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Control,Reanimator,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Bant Control,Sneak and Show,3,1,0,4,4,0.75,0.25,0.0,0.75,0.75
Bant Control,The Epic Storm,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Bant Control,Turbo Depths,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Bant Control,UR Delver,1,5,0,6,6,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666
Bant Loam,12-Post,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Loam,4C Astrolabe,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Loam,Abzan Depths,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Bant Loam,Ad Nauseam Tendrils,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Bant Loam,BUG Delver,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Bant Loam,Blazing Infect,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Loam,Death and Taxes,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Loam,Death's Shadow,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Loam,Dredge,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Loam,Eldrazi Stompy,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Bant Loam,Golgari Depths,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Bant Loam,Hogaak,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Loam,Lands,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Loam,Maverick,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Loam,Merfolk,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Bant Loam,Miracles,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Bant Loam,Mono-Red Prison,4,0,0,4,4,1.0,0.0,0.0,1.0,1.0
Bant Loam,Punishing Eldrazi,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Bant Loam,RUG Delver,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Bant Loam,Sneak and Show,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Bant Loam,UR Delver,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Bant Loam,UW Stoneblade,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Bant Loam,Urza ThopterSword,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Mentor,4C Astrolabe,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Mentor,5C Czech Pile,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Bant Mentor,BUG Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Mentor,Dredge,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Bant Mentor,Eldrazi Stompy,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Mentor,Food Chain,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Mentor,Golgari Depths,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Mentor,Grixis Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Mentor,Hogaak Depths,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Mentor,Manaless Dredge,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Mentor,Reanimator,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Mentor,Sneak and Show,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Bant Miracles,12-Post,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Miracles,4C Astrolabe,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Bant Miracles,Aluren,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Bant Miracles,BUG Control,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
